접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명,방,욕실,주차,초등학교,가까운 역,역까지의 거리
2021,11470,양천구,10100,신정동,1.0,대지,911.0,9.0,동일아파트,20201222,63000,83.75,0.0,6.0,,,2002.0,아파트,,,,,,,신정역 5호선,280.0
2020,11470,양천구,10200,목동,1.0,대지,911.0,0.0,목동신시가지6,20201222,154000,65.1,,10.0,,,1986.0,아파트,,,2.0,1.0,0.57,277.0,선유도역 9호선,847.0
2020,11470,양천구,10300,신월동,1.0,대지,1045.0,0.0,3차신성미소지움,20201222,60000,84.8,,4.0,,,2007.0,아파트,,,3.0,2.0,1.08,133.0,까치산역 5호선,1112.0
2021,11470,양천구,10200,목동,1.0,대지,753.0,1.0,금강에스쁘아,20201222,80400,59.69,0.0,2.0,,,2002.0,아파트,,,3.0,1.0,1.04,133.0,염창역 9호선,1029.0
2021,11470,양천구,10100,신정동,1.0,대지,327.0,0.0,목동신시가지13,20201222,139000,70.73,0.0,8.0,,,1987.0,아파트,,,2.0,1.0,0.71,522.0,양천구청역 2호선,209.0
2020,11470,양천구,10200,목동,1.0,대지,761.0,13.0,건진,20201222,50000,74.47,0.0,1.0,,,1994.0,아파트,,,3.0,2.0,0.66,133.0,염창역 9호선,1217.0
2020,11470,양천구,10200,목동,1.0,대지,614.0,8.0,목동벨로스주상복합,20201222,56000,71.47,0.0,11.0,,,2019.0,아파트,,,3.0,2.0,0.83,626.0,등촌역 9호선,364.0
2021,11470,양천구,10100,신정동,1.0,대지,327.0,0.0,목동신시가지13,20201222,238000,151.76,0.0,5.0,,,1987.0,아파트,,,5.0,2.0,0.71,522.0,양천구청역 2호선,209.0
2020,11470,양천구,10100,신정동,1.0,대지,294.0,70.0,신정동경남아너스빌2차,20201222,30000,43.57,,7.0,,,2005.0,아파트,,,2.0,1.0,1.15,114.0,오목교역 5호선,845.0
2020,11470,양천구,10100,신정동,1.0,대지,1293.0,0.0,학마을1단지,20201221,54000,49.99,0.0,13.0,,,2000.0,아파트,,,2.0,1.0,0.73,541.0,오류동역 1호선,1516.0
2021,11470,양천구,10100,신정동,1.0,대지,329.0,0.0,목동신시가지14,20201221,185000,108.28,0.0,10.0,,,1987.0,아파트,,,4.0,2.0,0.6,249.0,양천구청역 2호선,587.0
2021,11470,양천구,10300,신월동,1.0,대지,987.0,1.0,신월시영,20201221,65000,50.67,,10.0,,,1988.0,아파트,,,,,,,신정네거리역 2호선,1811.0
2021,11470,양천구,10200,목동,1.0,대지,903.0,0.0,목동신시가지3,20201221,203000,95.74,0.0,2.0,,,1986.0,아파트,,,3.0,1.0,0.75,201.0,오목교역 5호선,1110.0
2020,11470,양천구,10300,신월동,1.0,대지,1065.0,0.0,은성마을 승윤노블리안,20201221,57500,84.57,,3.0,,,2013.0,아파트,,,3.0,2.0,1.13,245.0,화곡역주유소,1198.0
2021,11470,양천구,10100,신정동,1.0,대지,1276.0,0.0,신트리3,20201221,92000,84.8,0.0,9.0,,,2000.0,아파트,,,3.0,2.0,1.16,131.0,신정네거리역 2호선,924.0
2020,11470,양천구,10200,목동,1.0,대지,936.0,0.0,진도2,20201221,150000,108.69,,5.0,,,1999.0,아파트,,,4.0,2.0,1.11,113.0,오목교역 5호선,183.0
2021,11470,양천구,10200,목동,1.0,대지,966.0,0.0,목동에버하임,20201221,40000,41.06,,7.0,,,2019.0,아파트,,,0.0,0.0,0.5,400.0,염창역 9호선,372.0
2020,11470,양천구,10100,신정동,1.0,대지,329.0,0.0,목동신시가지14,20201221,150000,71.4,0.0,17.0,,,1987.0,아파트,,,3.0,1.0,0.6,249.0,양천구청역 2호선,587.0
2021,11470,양천구,10100,신정동,1.0,대지,326.0,0.0,목동신시가지12,20201221,139000,71.64,0.0,4.0,,,1988.0,아파트,,,3.0,1.0,0.6,249.0,양천구청역 2호선,412.0
2021,11470,양천구,10200,목동,1.0,대지,965.0,0.0,목동롯데캐슬마에스트로,20201221,94500,59.98,0.0,1.0,,,2019.0,아파트,,,3.0,2.0,1.18,543.0,등촌역 9호선,585.0
2021,11470,양천구,10200,목동,1.0,대지,912.0,0.0,목동신시가지5,20201220,159500,65.08,0.0,5.0,,,1986.0,아파트,,,0.0,0.0,1.18,543.0,양평역 5호선,1022.0
2021,11470,양천구,10200,목동,1.0,대지,966.0,0.0,목동에버하임,20201220,39000,41.06,0.0,5.0,,,2019.0,아파트,,,0.0,0.0,0.5,400.0,염창역 9호선,372.0
2021,11470,양천구,10100,신정동,1.0,대지,312.0,0.0,목동신시가지9,20201220,141000,71.37,0.0,10.0,,,1987.0,아파트,,,0.0,0.0,0.0,400.0,목동역 5호선,865.0
2021,11470,양천구,10200,목동,1.0,대지,925.0,0.0,목동신시가지7,20201219,185000,74.12,0.0,3.0,,,1986.0,아파트,,,2.0,1.0,1.14,535.0,목동역 5호선,411.0
2020,11470,양천구,10100,신정동,1.0,대지,1296.0,0.0,아이파크,20201219,184000,114.76,0.0,13.0,,,2002.0,아파트,,,4.0,2.0,1.42,85.0,오목교역 5호선,424.0
2021,11470,양천구,10100,신정동,1.0,대지,329.0,0.0,목동신시가지14,20201219,138000,71.4,0.0,1.0,,,1987.0,아파트,,,3.0,1.0,0.6,249.0,양천구청역 2호선,587.0
2020,11470,양천구,10200,목동,1.0,대지,925.0,0.0,목동신시가지7,20201219,149000,53.88,0.0,5.0,,,1986.0,아파트,,,2.0,1.0,1.14,535.0,목동역 5호선,411.0
2020,11470,양천구,10200,목동,1.0,대지,941.0,0.0,대원칸타빌2,20201219,130000,84.98,,8.0,,,2003.0,아파트,,,3.0,2.0,1.33,558.0,목동역 5호선,698.0
2021,11470,양천구,10100,신정동,1.0,대지,314.0,0.0,목동신시가지8,20201219,123000,54.94,0.0,8.0,,,1987.0,아파트,,,0.0,0.0,1.33,558.0,목동역 5호선,567.0
2021,11470,양천구,10200,목동,1.0,대지,965.0,0.0,목동롯데캐슬마에스트로,20201219,122000,77.07,0.0,8.0,,,2019.0,아파트,,,3.0,2.0,1.18,543.0,등촌역 9호선,585.0
2021,11470,양천구,10100,신정동,1.0,대지,312.0,0.0,목동신시가지9,20201219,192000,106.93,0.0,2.0,,,1987.0,아파트,,,0.0,0.0,1.18,543.0,목동역 5호선,865.0
2020,11470,양천구,10100,신정동,1.0,대지,1278.0,0.0,목동삼성,20201219,118000,84.77,0.0,1.0,,,1996.0,아파트,,,3.0,2.0,1.19,341.0,오목교역 5호선,977.0
2021,11470,양천구,10200,목동,1.0,대지,925.0,0.0,목동신시가지7,20201219,229500,101.2,0.0,8.0,,,1986.0,아파트,,,4.0,2.0,1.14,535.0,목동역 5호선,411.0
2021,11470,양천구,10200,목동,1.0,대지,903.0,0.0,목동신시가지3,20201219,193000,95.03,0.0,4.0,,,1986.0,아파트,,,3.0,1.0,0.75,201.0,오목교역 5호선,1110.0
2020,11470,양천구,10200,목동,1.0,대지,901.0,0.0,목동신시가지1,20201219,172500,83.23,0.0,1.0,,,1985.0,아파트,,,,,,,염창역 9호선,909.0
2021,11470,양천구,10200,목동,1.0,대지,903.0,0.0,목동신시가지3,20201219,148000,64.98,0.0,9.0,,,1986.0,아파트,,,2.0,1.0,0.75,201.0,오목교역 5호선,1110.0
2021,11470,양천구,10100,신정동,1.0,대지,325.0,0.0,목동신시가지11,20201219,108000,51.48,0.0,7.0,,,1988.0,아파트,,,0.0,0.0,0.75,201.0,양천구청역 2호선,647.0
2020,11470,양천구,10100,신정동,1.0,대지,1293.0,0.0,학마을1단지,20201219,53000,49.99,0.0,7.0,,,2000.0,아파트,,,2.0,1.0,0.73,541.0,오류동역 1호선,1516.0
2020,11470,양천구,10100,신정동,1.0,대지,1277.0,0.0,신트리4,20201219,62000,49.8,0.0,13.0,,,2000.0,아파트,,,2.0,1.0,0.59,310.0,신정네거리역 2호선,1012.0
2021,11470,양천구,10200,목동,1.0,대지,200.0,0.0,우성,20201219,137000,84.44,0.0,12.0,,,1992.0,아파트,,,2.0,1.0,0.59,310.0,염창역 9호선,633.0
2021,11470,양천구,10100,신정동,1.0,대지,1259.0,0.0,신트리1,20201219,65000,49.8,0.0,12.0,,,1999.0,아파트,,,2.0,1.0,0.56,316.0,신정네거리역 2호선,723.0
2020,11470,양천구,10200,목동,1.0,대지,903.0,0.0,목동신시가지3,20201219,210000,122.35,0.0,2.0,,,1986.0,아파트,,,4.0,2.0,0.75,201.0,오목교역 5호선,1110.0
2021,11470,양천구,10300,신월동,1.0,대지,547.0,7.0,영남타운,20201219,17200,49.95,,6.0,,,1996.0,아파트,,,0.0,0.0,0.75,201.0,신정네거리역 2호선,1209.0
2020,11470,양천구,10200,목동,1.0,대지,933.0,0.0,삼익,20201219,94000,59.87,,2.0,,,1997.0,아파트,,,3.0,1.0,1.25,386.0,오목교역 5호선,220.0
2021,11470,양천구,10300,신월동,1.0,대지,530.0,7.0,우창,20201219,38700,84.68,0.0,5.0,,,2003.0,아파트,,,3.0,2.0,1.05,203.0,신정네거리역 2호선,986.0
2020,11470,양천구,10300,신월동,1.0,대지,203.0,17.0,주함헤븐101동,20201219,35000,73.84,0.0,2.0,,,2006.0,아파트,,,0.0,0.0,1.05,203.0,화곡역주유소,1542.0
2021,11470,양천구,10200,목동,1.0,대지,936.0,0.0,진도2,20201219,118000,59.46,0.0,10.0,,,1999.0,아파트,,,3.0,1.0,1.11,113.0,오목교역 5호선,183.0
2021,11470,양천구,10100,신정동,1.0,대지,1279.0,0.0,목동현대3차,20201218,139600,84.77,0.0,20.0,,,1997.0,아파트,,,3.0,2.0,1.02,515.0,오목교역 5호선,490.0
2021,11470,양천구,10200,목동,1.0,대지,764.0,4.0,신목,20201218,57500,74.64,0.0,5.0,,,1992.0,아파트,,,3.0,2.0,0.6,202.0,목동역 5호선,1129.0
2021,11470,양천구,10300,신월동,1.0,대지,1055.0,0.0,신정두산위브,20201218,92000,84.22,0.0,8.0,,,2012.0,아파트,,,3.0,2.0,1.11,391.0,신정네거리역 2호선,652.0
2020,11470,양천구,10100,신정동,1.0,대지,980.0,5.0,은행,20201218,40000,73.07,,4.0,,,1995.0,아파트,,,3.0,2.0,0.79,254.0,신정역 5호선,368.0
2020,11470,양천구,10200,목동,1.0,대지,925.0,0.0,목동신시가지7,20201218,138500,53.88,0.0,3.0,,,1986.0,아파트,,,2.0,1.0,1.14,535.0,목동역 5호선,411.0
2020,11470,양천구,10200,목동,1.0,대지,502.0,1.0,신화타워,20201218,51400,126.21,0.0,6.0,,,1994.0,아파트,,,4.0,2.0,1.0,565.0,염창역 9호선,455.0
2020,11470,양천구,10200,목동,1.0,대지,903.0,0.0,목동신시가지3,20201218,194000,95.16,,1.0,,,1986.0,아파트,,,3.0,1.0,0.75,201.0,오목교역 5호선,1110.0
2020,11470,양천구,10100,신정동,1.0,대지,294.0,70.0,신정동경남아너스빌2차,20201218,72000,73.06,0.0,6.0,,,2005.0,아파트,,,3.0,1.0,1.15,114.0,오목교역 5호선,845.0
